,Document Date,Year/Month,Year,Month,supplier delivery date,delivery date,Company Code,Country,Purchasing Doc.,Item,Purchasing Org.,Plant,Supplier,Supplier name,Postal code,Street,City,"Supplier
country",Material,Material Short Text,Material Group,Material Group Text,Order Unit,Net price,ORDERED Quantity,Delivered QTY,open quantity,deviation indicator,deviation cause,deviation cause text,Net Value,Local Currency,Counter,Delivery deviation in days
2954,2019-06-13,,2019,6,2019-06-20,2019-06-20,54,DE,8207571921,1,5400,51,503250,ESPE HUTCHINSUN EERUSPECE,45401,22 RUE DE CUREMBOURG,FLEURY LES AUBRAIS CEDEX,FR,51484545,NSA5516C36BD SCHELLE,C3AA,SCHELLEN_STANDARD_PART,ST,1.42,200.0,200.0,0,in time,0,no deviation,284.0,EUR,1,0.0
2955,2019-06-13,,2019,6,2019-06-20,2019-06-20,54,DE,8207571675,1,5400,61,34287746,PREMIUM GMBH,26316,RIESWEG 151-155,VAREL,DE,70395878,D575-70378-200-00 HUELSE,3171,Stahl Zeichnungsteile analog zur Norm,ST,1.45,160.0,160.0,0,in time,0,no deviation,232.0,EUR,1,0.0
2956,2019-06-14,,2019,6,2019-06-21,2019-06-21,54,DE,8207573275,1,5400,51,401798,METZEN & TOM GMBH,22848,NORDPORTBOGEN 2,NORDERSTEDT,DE,94539374,ABS0060-106 MUFFE,C31A,FALTENBALG_STANDARD_PART,ST,2.79,200.0,200.0,0,in time,0,no deviation,558.0,EUR,1,0.0
2957,2019-06-14,,2019,6,2019-06-21,2019-06-21,54,DE,8207573504,1,5400,51,432863,PFW EERUSPECE GMBH,67346,AM NEUEN RHEINHAFEN 10,SPEYER,DE,69207413,D533-70819-200-00 WINKEL,3295,Aluminium-Legierung: sonstige Norm-/Kaufteile,ST,1.11,1.0,1.0,0,in time,0,no deviation,1.11,EUR,1,0.0
2958,2019-06-14,,2019,6,2019-06-21,2019-06-21,54,DE,8207572695,1,5400,51,432863,PFW EERUSPECE GMBH,67346,AM NEUEN RHEINHAFEN 10,SPEYER,DE,52255911,V361-90284-200-00 LABEL,2645,"Kennzeichnungsschilder und -Baender, bedruckt",ST,3.0,8.0,8.0,0,in time,0,no deviation,24.0,EUR,1,0.0
2959,2019-06-14,,2019,6,2019-06-21,2019-06-21,54,DE,8207572698,1,5400,61,432863,PFW EERUSPECE GMBH,67346,AM NEUEN RHEINHAFEN 10,SPEYER,DE,52313803,V361-65163-203-00 CODING LABEL 364HF/314,2645,"Kennzeichnungsschilder und -Baender, bedruckt",ST,3.0,6.0,6.0,0,in time,0,no deviation,18.0,EUR,1,0.0
2960,2019-06-14,,2019,6,2019-06-21,2019-06-21,54,DE,8207572700,1,5400,61,432863,PFW EERUSPECE GMBH,67346,AM NEUEN RHEINHAFEN 10,SPEYER,DE,52311842,V361-65163-208-00 CODING LABEL 220HF/270,2645,"Kennzeichnungsschilder und -Baender, bedruckt",ST,2.0,6.0,6.0,0,in time,0,no deviation,12.0,EUR,1,0.0
2961,2019-06-14,,2019,6,2019-06-21,2019-06-21,54,DE,8207572812,1,5400,51,478585,WULFMEYER GMBH,30855,FRANKENRING 15,LANGENHAGEN,DE,50119663,F258-70087-212-00 PE-SCHAUMPLATTE,2161,Isoliermaterial gegen Schall und Waerme,ST,1.02,500.0,500.0,0,in time,0,no deviation,510.0,EUR,1,0.0
2962,2019-06-14,,2019,6,2019-06-21,2019-06-21,54,DE,8207573436,1,5400,61,502263,EIP SINTEX NP GRUUP,69680,6 RUE JEAN PERRIN - ZI,CHASSIEU,FR,94576555,ABS0411PF1210 STECKER,C2GA,KUNSTSTOFFTEILE_STANDARD_PART,ST,2.3,1000.0,1000.0,0,in time,0,no deviation,2300.0,EUR,1,0.0
2963,2019-06-14,,2019,6,2019-06-21,2019-06-21,54,DE,8207573473,1,5400,51,503250,ESPE HUTCHINSUN EERUSPECE,45401,22 RUE DE CUREMBOURG,FLEURY LES AUBRAIS CEDEX,FR,52066713,ABS0901R035 SCHELLE,C3AA,SCHELLEN_STANDARD_PART,ST,1.5,200.0,200.0,0,in time,0,no deviation,300.0,EUR,1,0.0
2964,2019-06-14,,2019,6,2019-06-21,2019-06-21,54,DE,8207573476,1,5400,51,503250,ESPE HUTCHINSUN EERUSPECE,45401,22 RUE DE CUREMBOURG,FLEURY LES AUBRAIS CEDEX,FR,51502980,NSA5516C61BD SCHELLE,C3AA,SCHELLEN_STANDARD_PART,ST,2.68,100.0,100.0,0,in time,0,no deviation,268.0,EUR,1,0.0
2965,2019-06-14,,2019,6,2019-06-21,2019-06-21,54,DE,8207573240,1,5400,51,503944,LE JUINT FRENCEIS,95871,84- 116 RUE SALVADOR ALLENDE,BEZONS CEDEX,FR,71175642,NSA8203-135 O-RING,C3DA,SEAL_PARTS,ST,1.77,200.0,200.0,0,in time,0,no deviation,354.0,EUR,1,0.0
2966,2019-06-14,,2019,6,2019-06-21,2019-06-21,54,DE,8207573268,1,5400,51,505360,JEHIER HUTCHINSUN GRUUP,49120,ROUTE DE SAINT LEZIN,CHEMILLE,FR,92872122,ABS5668A30 KLEBEBAND,D41A,KLEBEBAND,M,1.21,450.0,450.0,0,in time,0,no deviation,544.5,EUR,1,0.0
2967,2019-06-14,,2019,6,2019-06-21,2019-06-21,54,DE,8207573257,1,5400,51,505360,JEHIER HUTCHINSUN GRUUP,49120,ROUTE DE SAINT LEZIN,CHEMILLE,FR,82244344,"ABS5042B20M FILZ,NADEL-",D23E,INTERIOR_CUSTOMIZED_TEXTILES,M,2.18,120.0,120.0,0,in time,0,no deviation,261.6,EUR,1,0.0
2968,2019-06-14,,2019,6,2019-06-21,2019-06-21,54,DE,8207574339,1,5400,61,511934,UPERETIUNS SL,28906,AV JOHN LENNON S/N,GETAFE,ES,50060027,NSA5516C15ND SCHELLE,C3AA,SCHELLEN_STANDARD_PART,ST,2.98,200.0,200.0,0,in time,0,no deviation,596.0,EUR,1,0.0
2969,2019-06-14,,2019,6,2019-06-21,2019-06-21,54,DE,8207574334,7,5400,61,511934,UPERETIUNS SL,28906,AV JOHN LENNON S/N,GETAFE,ES,52740523,ABS2195-10 CLAMP,C3AA,SCHELLEN_STANDARD_PART,ST,1.46,186.0,186.0,0,in time,0,no deviation,271.56,EUR,1,0.0
2970,2019-06-14,,2019,6,2019-06-21,2019-06-21,54,DE,8207574334,5,5400,61,511934,UPERETIUNS SL,28906,AV JOHN LENNON S/N,GETAFE,ES,52740520,ABS2195-08 CLAMP,C3AA,SCHELLEN_STANDARD_PART,ST,1.44,350.0,350.0,0,in time,0,no deviation,504.0,EUR,1,0.0
2971,2019-06-14,,2019,6,2019-06-21,2019-06-21,54,DE,8207573505,5,5400,51,555510, HELICUPTERS DEUTSC,86609,INDUSTRIESTR. 4,DONAUWOERTH,DE,76018715,D534-75045-200-00 DICHTPROFIL,2021,Gummi-Werkstoffe: Profile,M,2.18,500.0,500.0,0,in time,0,no deviation,1090.0,EUR,1,0.0
2972,2019-06-14,,2019,6,2019-06-21,2019-06-21,54,DE,8207573505,1,5400,51,555510, HELICUPTERS DEUTSC,86609,INDUSTRIESTR. 4,DONAUWOERTH,DE,62186232,A521-70263-200-00 SICHERUNGSBLECH,3171,Stahl Zeichnungsteile analog zur Norm,ST,1.87,200.0,200.0,0,in time,0,no deviation,374.0,EUR,1,0.0
2973,2019-06-14,,2019,6,2019-06-21,2019-06-21,54,DE,8207573579,1,5400,5899,34287463,EVIETIN LEUPHEIM GMBH,88471,AM FLUGPLATZ,LAUPHEIM,DE,60330980,A252-70396-200-00 BUCHSE,2611,Kunststoff-Spritzgussteile nach Zeichnung + Norm,ST,1.0,2.0,2.0,0,in time,0,no deviation,2.0,EUR,1,0.0
2974,2019-06-14,,2019,6,2019-06-21,2019-06-21,54,DE,8207573577,1,5400,5899,34287463,EVIETIN LEUPHEIM GMBH,88471,AM FLUGPLATZ,LAUPHEIM,DE,85026259,D252-77549-002-00 BUEGEL,2611,Kunststoff-Spritzgussteile nach Zeichnung + Norm,ST,1.0,10.0,10.0,0,in time,0,no deviation,10.0,EUR,1,0.0
2975,2019-06-14,,2019,6,2019-06-21,2019-06-21,54,DE,8207573740,1,5400,51,34287747,PREMIUM  GMBH,86179,HAUNSTETTER STR. 225,AUGSBURG,DE,53711227,E258-78067-310-00 FUELLSTUECK,3295,Aluminium-Legierung: sonstige Norm-/Kaufteile,ST,2.79,8.0,8.0,0,in time,0,no deviation,22.32,EUR,1,0.0
2976,2019-06-14,,2019,6,2019-06-21,2019-06-21,54,DE,8207573686,1,5400,61,34290817,TEC GMBH,28199,AIRBUS-ALLEE 1,BREMEN,DE,52433939,D575-85812-246-00 KEIL,3295,Aluminium-Legierung: sonstige Norm-/Kaufteile,ST,2.89,44.0,44.0,0,in time,0,no deviation,127.16000000000001,EUR,1,0.0
2977,2019-06-15,,2019,6,2019-06-24,2019-06-24,54,DE,8207433805,1,5400,5899,302954,METER LOGISTIK GMBH,22335,WEG BEIM JAEGER 83,HAMBURG,DE,88445244,"DR1402C00 LUEFTER,BREMSE",4071,Geraete Beistellung durch Partner,ST,1.0,35.0,35.0,0,in time,0,no deviation,35.0,EUR,1,0.0
2978,2019-06-17,,2019,6,2019-06-24,2019-06-24,54,DE,8207576363,1,5400,51,52935,E2C EIR CUST CUNTRUL,32600,RUE DU COMMANDANT COUSTEAU,L'ISLE JOURDAIN,FR,82759603,3410106 STECKDOSE,5121,Elektr. Steckverbinder fuer Airbus,ST,1.76,200.0,200.0,0,in time,0,no deviation,352.0,EUR,1,0.0
2979,2019-06-17,,2019,6,2019-06-24,2019-06-24,54,DE,8207576015,1,5400,61,53338,HUMET FESTENING SYSTEMS,95800,15 RUE DU PETIT ALBI,CERGY PONTOISE CEDEX,FR,90940481,"EN6129C06-11H NIET,BLIND-",C12A,BLINDBOLZEN,ST,1.38,500.0,500.0,0,in time,0,no deviation,690.0,EUR,1,0.0
2980,2019-06-17,,2019,6,2019-06-24,2019-06-24,54,DE,8207576298,1,5400,61,300273,E.I.S. EIRCREFT PRUDUCTS,32657,IM HENGSTFELD 26,LEMGO,DE,51767873,ABS1130PA38E GROMMET,C2GA,KUNSTSTOFFTEILE_STANDARD_PART,ST,2.25,15.0,15.0,0,in time,0,no deviation,33.75,EUR,1,0.0
2981,2019-06-17,,2019,6,2019-06-24,2019-06-24,54,DE,8207576299,1,5400,61,300273,E.I.S. EIRCREFT PRUDUCTS,32657,IM HENGSTFELD 26,LEMGO,DE,51767873,ABS1130PA38E GROMMET,C2GA,KUNSTSTOFFTEILE_STANDARD_PART,ST,2.25,25.0,25.0,0,in time,0,no deviation,56.25,EUR,1,0.0
2982,2019-06-17,,2019,6,2019-06-24,2019-06-24,54,DE,8207576300,1,5400,61,300273,E.I.S. EIRCREFT PRUDUCTS,32657,IM HENGSTFELD 26,LEMGO,DE,51767878,ABS1130PA63E GROMMET,C2GA,KUNSTSTOFFTEILE_STANDARD_PART,ST,1.44,30.0,30.0,0,in time,0,no deviation,43.199999999999996,EUR,1,0.0
2983,2019-06-17,,2019,6,2019-06-24,2019-06-24,54,DE,8207576301,1,5400,61,300273,E.I.S. EIRCREFT PRUDUCTS,32657,IM HENGSTFELD 26,LEMGO,DE,51767878,ABS1130PA63E GROMMET,C2GA,KUNSTSTOFFTEILE_STANDARD_PART,ST,1.44,55.0,55.0,0,in time,0,no deviation,79.2,EUR,1,0.0
2984,2019-06-17,,2019,6,2019-06-24,2019-06-24,54,DE,8207576303,1,5400,61,300273,E.I.S. EIRCREFT PRUDUCTS,32657,IM HENGSTFELD 26,LEMGO,DE,51767879,"ABS1130PA70E GROMMET,",C2GA,KUNSTSTOFFTEILE_STANDARD_PART,ST,2.48,15.0,15.0,0,in time,0,no deviation,37.2,EUR,1,0.0
2985,2019-06-17,,2019,6,2019-06-24,2019-06-24,54,DE,8207576291,1,5400,61,300273,E.I.S. EIRCREFT PRUDUCTS,32657,IM HENGSTFELD 26,LEMGO,DE,51767871,ABS1130PA32E GROMMET,C2GA,KUNSTSTOFFTEILE_STANDARD_PART,ST,1.23,50.0,50.0,0,in time,0,no deviation,61.5,EUR,1,0.0
2986,2019-06-17,,2019,6,2019-06-24,2019-06-24,54,DE,8207576269,1,5400,61,300273,E.I.S. EIRCREFT PRUDUCTS,32657,IM HENGSTFELD 26,LEMGO,DE,51767871,ABS1130PA32E GROMMET,C2GA,KUNSTSTOFFTEILE_STANDARD_PART,ST,1.23,60.0,60.0,0,in time,0,no deviation,73.8,EUR,1,0.0
2987,2019-06-17,,2019,6,2019-06-24,2019-06-24,54,DE,8207576270,1,5400,61,300273,E.I.S. EIRCREFT PRUDUCTS,32657,IM HENGSTFELD 26,LEMGO,DE,51767873,ABS1130PA38E GROMMET,C2GA,KUNSTSTOFFTEILE_STANDARD_PART,ST,2.25,25.0,25.0,0,in time,0,no deviation,56.25,EUR,1,0.0
2988,2019-06-17,,2019,6,2019-06-24,2019-06-24,54,DE,8207576272,1,5400,61,300273,E.I.S. EIRCREFT PRUDUCTS,32657,IM HENGSTFELD 26,LEMGO,DE,51767874,ABS1130PA42E GROMMET,C2GA,KUNSTSTOFFTEILE_STANDARD_PART,ST,1.45,100.0,100.0,0,in time,0,no deviation,145.0,EUR,1,0.0
2989,2019-06-17,,2019,6,2019-06-24,2019-06-24,54,DE,8207576274,1,5400,61,300273,E.I.S. EIRCREFT PRUDUCTS,32657,IM HENGSTFELD 26,LEMGO,DE,51767878,ABS1130PA63E GROMMET,C2GA,KUNSTSTOFFTEILE_STANDARD_PART,ST,1.44,50.0,50.0,0,in time,0,no deviation,72.0,EUR,1,0.0
2990,2019-06-17,,2019,6,2019-06-24,2019-06-24,54,DE,8207576275,1,5400,61,300273,E.I.S. EIRCREFT PRUDUCTS,32657,IM HENGSTFELD 26,LEMGO,DE,51767879,"ABS1130PA70E GROMMET,",C2GA,KUNSTSTOFFTEILE_STANDARD_PART,ST,2.48,25.0,25.0,0,in time,0,no deviation,62.0,EUR,1,0.0
2991,2019-06-17,,2019,6,2019-06-24,2019-06-24,54,DE,8207576290,1,5400,61,300273,E.I.S. EIRCREFT PRUDUCTS,32657,IM HENGSTFELD 26,LEMGO,DE,51767871,ABS1130PA32E GROMMET,C2GA,KUNSTSTOFFTEILE_STANDARD_PART,ST,1.23,30.0,30.0,0,in time,0,no deviation,36.9,EUR,1,0.0
2992,2019-06-17,,2019,6,2019-06-24,2019-06-24,54,DE,8207576304,1,5400,61,300273,E.I.S. EIRCREFT PRUDUCTS,32657,IM HENGSTFELD 26,LEMGO,DE,51767879,"ABS1130PA70E GROMMET,",C2GA,KUNSTSTOFFTEILE_STANDARD_PART,ST,2.48,25.0,25.0,0,in time,0,no deviation,62.0,EUR,1,0.0
2993,2019-06-17,,2019,6,2019-06-24,2019-06-24,54,DE,8207575938,1,5400,51,300273,E.I.S. EIRCREFT PRUDUCTS,32657,IM HENGSTFELD 26,LEMGO,DE,65923580,A934-82255-206-00 ROHRHALTERUNG,2611,Kunststoff-Spritzgussteile nach Zeichnung + Norm,ST,1.18,400.0,400.0,0,in time,0,no deviation,472.0,EUR,1,0.0
2994,2019-06-17,,2019,6,2019-06-24,2019-06-24,54,DE,8207575997,1,5400,51,300273,E.I.S. EIRCREFT PRUDUCTS,32657,IM HENGSTFELD 26,LEMGO,DE,87649644,A252-75763-012-00 ADAPTER F. HANDGRIFF,3521,"komplette Baugruppen, Struktur nach Zeichnung",ST,1.1,500.0,500.0,0,in time,0,no deviation,550.0,EUR,1,0.0
2995,2019-06-17,,2019,6,2019-06-24,2019-06-24,54,DE,8207577624,1,5400,61,302367,KLADEN GMBH,69115,GOTTLIEB-DAIMLER-STR. 12,HEIDELBERG,DE,67511069,"HP2000 KONZENTRAT,REINIGUNGS",D111,OLE_CHEMIK_TECH_GASE,KG,2.19,50.0,50.0,0,in time,0,no deviation,109.5,EUR,1,0.0
2996,2019-06-17,,2019,6,2019-06-24,2019-06-24,54,DE,8207577611,1,5400,51,367045,ELLSEFE GMBH & CU KG,78234,GERWIGSTR. 31,ENGEN,DE,10804690,DAN152-1 ZURRPUNKT,C26A,SCHLIESSZUBEHOER_STANDARD_PARTS,ST,2.26,10000.0,10000.0,0,in time,0,no deviation,22599.999999999996,EUR,1,0.0
2997,2019-06-17,,2019,6,2019-06-24,2019-06-24,54,DE,8207577610,1,5400,51,412855,NMB-MINEBEE-GMBH,63225,SIEMENSSTR. 30,LANGEN,DE,69131557,NSA5121C04-065 BUCHSE,C21A,BUCHSEN_STANDARD_PARTS,ST,1.4,500.0,500.0,0,in time,0,no deviation,700.0,EUR,1,0.0
2998,2019-06-17,,2019,6,2019-06-24,2019-06-24,54,DE,8207576325,1,5400,51,412855,NMB-MINEBEE-GMBH,63225,SIEMENSSTR. 30,LANGEN,DE,69083730,NSA5121C05-090 BUCHSE,C21A,BUCHSEN_STANDARD_PARTS,ST,1.72,1000.0,1000.0,0,in time,0,no deviation,1720.0,EUR,1,0.0
2999,2019-06-17,,2019,6,2019-06-24,2019-06-24,54,DE,8207576328,1,5400,51,412855,NMB-MINEBEE-GMBH,63225,SIEMENSSTR. 30,LANGEN,DE,69083730,NSA5121C05-090 BUCHSE,C21A,BUCHSEN_STANDARD_PARTS,ST,1.72,600.0,600.0,0,in time,0,no deviation,1032.0,EUR,1,0.0
3000,2019-06-17,,2019,6,2019-06-24,2019-06-24,54,DE,8207576264,1,5400,51,412855,NMB-MINEBEE-GMBH,63225,SIEMENSSTR. 30,LANGEN,DE,51832524,NSA5121CR04-110 BUCHSE,C21A,BUCHSEN_STANDARD_PARTS,ST,1.81,100.0,100.0,0,in time,0,no deviation,181.0,EUR,1,0.0
3001,2019-06-17,,2019,6,2019-06-24,2019-06-24,54,DE,8207575555,1,5400,51,480588,STUEKERJUERGEN EERUSPECE,33397,GRUENER WEG 4,RIETBERG-VARENSELL,DE,50076314,ABS5642ACF29-21 KABELAUSLASS,C2GA,KUNSTSTOFFTEILE_STANDARD_PART,ST,1.03,230.0,230.0,0,in time,0,no deviation,236.9,EUR,1,0.0
3002,2019-06-17,,2019,6,2019-06-24,2019-06-24,54,DE,8207575554,1,5400,51,480588,STUEKERJUERGEN EERUSPECE,33397,GRUENER WEG 4,RIETBERG-VARENSELL,DE,50076250,ABS5642ACA29-21 KABELAUSLASS,C2GA,KUNSTSTOFFTEILE_STANDARD_PART,ST,1.03,230.0,230.0,0,in time,0,no deviation,236.9,EUR,1,0.0
3003,2019-06-17,,2019,6,2019-06-24,2019-06-24,54,DE,8207575552,1,5400,51,480588,STUEKERJUERGEN EERUSPECE,33397,GRUENER WEG 4,RIETBERG-VARENSELL,DE,50046739,ABS5098ACA29-6 KABELAUSLASS,C2GA,KUNSTSTOFFTEILE_STANDARD_PART,ST,1.03,140.0,140.0,0,in time,0,no deviation,144.20000000000002,EUR,1,0.0
3004,2019-06-17,,2019,6,2019-06-24,2019-06-24,54,DE,8207575551,1,5400,51,480588,STUEKERJUERGEN EERUSPECE,33397,GRUENER WEG 4,RIETBERG-VARENSELL,DE,50046765,ABS5098ACF29-6 KABELAUSLASS,C2GA,KUNSTSTOFFTEILE_STANDARD_PART,ST,1.03,140.0,140.0,0,in time,0,no deviation,144.20000000000002,EUR,1,0.0
3005,2019-06-17,,2019,6,2019-06-24,2019-06-24,54,DE,8207576013,1,5400,51,480588,STUEKERJUERGEN EERUSPECE,33397,GRUENER WEG 4,RIETBERG-VARENSELL,DE,90830856,"ABS5645ASB29-18 WEICHE,OBERTEIL2",C2GA,KUNSTSTOFFTEILE_STANDARD_PART,ST,1.36,405.0,405.0,0,in time,0,no deviation,550.8000000000001,EUR,1,0.0
3006,2019-06-17,,2019,6,2019-06-24,2019-06-24,54,DE,8207576024,1,5400,51,501263,ETELIERS DE LE HEUTE-GERU,31130,26 ROUTE DE LASBORDES,FLOURENS,FR,92693368,"EN6081AD4-08 NIET,VOLL-",C112,VOLLNIET,ST,1.29,69225.0,69225.0,0,in time,0,no deviation,89300.25,EUR,1,0.0
3007,2019-06-17,,2019,6,2019-06-24,2019-06-24,54,DE,8207577617,1,5400,51,502049,FEDEREL MUGUL,60800,69 RUE HENRI LAROCHE,CREPY EN VALOIS,FR,87045099,EN6049-006-08-5 SCHUTZSCHLAUCH,C45E,KA_SCHUTZSCH_TUELLE,M,2.61,2500.0,2500.0,0,in time,0,no deviation,6525.0,EUR,1,0.0
3008,2019-06-17,,2019,6,2019-06-24,2019-06-24,54,DE,8207576235,1,5400,51,503250,ESPE HUTCHINSUN EERUSPECE,45401,22 RUE DE CUREMBOURG,FLEURY LES AUBRAIS CEDEX,FR,52027070,ABS0901R200-50 SCHELLE,C3AA,SCHELLEN_STANDARD_PART,ST,1.7,100.0,100.0,0,in time,0,no deviation,170.0,EUR,1,0.0
3009,2019-06-17,,2019,6,2019-06-24,2019-06-24,54,DE,8207575943,1,5400,51,503944,LE JUINT FRENCEIS,95871,84- 116 RUE SALVADOR ALLENDE,BEZONS CEDEX,FR,66911004,NSA8203-223 O-RING,C3DA,SEAL_PARTS,ST,2.79,400.0,400.0,0,in time,0,no deviation,1116.0,EUR,1,0.0
3010,2019-06-17,,2019,6,2019-06-24,2019-06-24,54,DE,8207575942,1,5400,51,503944,LE JUINT FRENCEIS,95871,84- 116 RUE SALVADOR ALLENDE,BEZONS CEDEX,FR,66742857,NSA8203-211 O-RING,C3DA,SEAL_PARTS,ST,2.06,170.0,170.0,0,in time,0,no deviation,350.2,EUR,1,0.0
3011,2019-06-17,,2019,6,2019-06-24,2019-06-24,54,DE,8207576239,1,5400,51,504418,TRESSE METELLIQUE J.FURIS,42401,RUE ARDAILLON,SAINT CHAMOND,FR,50811162,ABS1510D250NN MASSEVERBINDER,C48A,MASSEBAND,ST,2.69,300.0,300.0,0,in time,0,no deviation,807.0,EUR,1,0.0
3012,2019-06-17,,2019,6,2019-06-24,2019-06-24,54,DE,8207577604,1,5400,51,511934,UPERETIUNS SL,28906,AV JOHN LENNON S/N,GETAFE,ES,50966668,"EN6114K6-7 BOLZEN,PASS-",C12E,HI-LITE_BOLZEN,ST,1.83,300.0,300.0,0,in time,0,no deviation,549.0,EUR,1,0.0
3013,2019-06-17,,2019,6,2019-06-24,2019-06-24,54,DE,8207576143,1,5400,61,34180300,RESSURTS MESSELIN,76144,53 BD STANISLAS GIRARDIN,PETIT QUEVILLY CEDEX,FR,73044103,"DAN239H11A FEDER,TELLER-",C2HA,FEDERN_STANDARD_PARTS,ST,2.66,800.0,800.0,0,in time,0,no deviation,2128.0,EUR,1,0.0
3014,2019-06-17,,2019,6,2019-06-24,2019-06-24,54,DE,8207576258,1,5400,51,34186665,UXYGREVURE,13685,518 AVENUE DE JOUQUES,AUBAGNE CEDEX,FR,93238915,NSA0141-41A KENNZEICHNUNGSBAND,C29A,KENNZEICHNUNGEN_STANDARD_PARTS,M,2.08,200.0,200.0,0,in time,0,no deviation,416.0,EUR,1,0.0
3015,2019-06-17,,2019,6,2019-06-24,2019-06-24,54,DE,8207575692,1,5400,51,34205308,MEGELLEN EERUSPECE WREXHE,LL12 0PB,RACKERY LANE,WREXHAM,GB,52821213,V539-75185-204-00 C AXIS,3295,Aluminium-Legierung: sonstige Norm-/Kaufteile,ST,2.95,20.0,20.0,0,in time,0,no deviation,59.0,EUR,1,0.0
3016,2019-06-17,,2019,6,2019-06-24,2019-06-24,54,DE,8207576206,1,5400,61,34287746,PREMIUM GMBH,26316,RIESWEG 151-155,VAREL,DE,66510450,A276-40132-204-00 BODY,3171,Stahl Zeichnungsteile analog zur Norm,ST,1.0,2.0,2.0,0,in time,0,no deviation,2.0,EUR,1,0.0
3017,2019-06-17,,2019,6,2019-06-24,2019-06-24,54,DE,8207577147,1,5400,51,34287747,PREMIUM  GMBH,86179,HAUNSTETTER STR. 225,AUGSBURG,DE,53783244,D539-76065-216-00 A-HALTER,3295,Aluminium-Legierung: sonstige Norm-/Kaufteile,ST,1.36,72.0,72.0,0,in time,0,no deviation,97.92,EUR,1,0.0
3018,2019-06-17,,2019,6,2019-06-24,2019-06-24,54,DE,8207577146,1,5400,51,34287747,PREMIUM  GMBH,86179,HAUNSTETTER STR. 225,AUGSBURG,DE,53783246,D539-76065-220-00 A-HALTER,3295,Aluminium-Legierung: sonstige Norm-/Kaufteile,ST,1.58,18.0,18.0,0,in time,0,no deviation,28.44,EUR,1,0.0
3019,2019-06-17,,2019,6,2019-06-24,2019-06-24,54,DE,8207576484,1,5400,77,34310808,NEULUG GMBH,84034,FRAGNERSTR. 2,LANDSHUT,DE,53845745,"PM-4010A VERBINDER,ROLLENBAHN",Q224,MAINT._INDUSTRIAL,ST,1.09,80.0,80.0,0,in time,0,no deviation,87.2,EUR,1,0.0
3020,2019-06-17,,2019,6,2019-06-24,2019-06-24,54,DE,8207576484,12,5400,77,34310808,NEULUG GMBH,84034,FRAGNERSTR. 2,LANDSHUT,DE,53845746,"PM-4010B VERBINDER,ROLLENBAHN",Q224,MAINT._INDUSTRIAL,ST,1.17,210.0,210.0,0,in time,0,no deviation,245.7,EUR,1,0.0
3021,2019-06-18,,2019,6,2019-06-25,2019-06-25,54,DE,8207579306,1,5400,51,50351,PEULU ESTURI SRL,28013,VIA MIRABELLA 9,MAGGIATE SUPERIORE DI GATTICO,IT,64937740,"NSA5060-8 MUTTER,KRONEN-",C18K,NUT_CASTELLATED,ST,2.07,1000.0,1000.0,0,in time,0,no deviation,2070.0,EUR,1,0.0
3022,2019-06-18,,2019,6,2019-06-25,2019-06-25,54,DE,8207580276,1,5400,51,53273,LISI EERUSPECE,75583,46-50 QUAI DE LA RAPEE,PARIS CEDEX 12,FR,93132734,"EN6115V5-16 BOLZEN,PASS-",C12E,HI-LITE_BOLZEN,ST,1.08,700.0,700.0,0,in time,0,no deviation,756.0,EUR,1,0.0
3023,2019-06-18,,2019,6,2019-06-25,2019-06-25,54,DE,8207580135,1,5400,51,53273,LISI EERUSPECE,75583,46-50 QUAI DE LA RAPEE,PARIS CEDEX 12,FR,93469585,"EN6115T4-14 BOLZEN,PASS-",C12E,HI-LITE_BOLZEN,ST,1.41,500.0,500.0,0,in time,0,no deviation,705.0,EUR,1,0.0
3024,2019-06-18,,2019,6,2019-06-25,2019-06-25,54,DE,8207580250,1,5400,51,53338,HUMET FESTENING SYSTEMS,95800,15 RUE DU PETIT ALBI,CERGY PONTOISE CEDEX,FR,51883536,"ABS0873B3E3 BOLZEN,PASS-",C12E,HI-LITE_BOLZEN,ST,1.06,1318.0,1318.0,0,in time,0,no deviation,1397.0800000000002,EUR,1,0.0
3025,2019-06-18,,2019,6,2019-06-25,2019-06-25,54,DE,8207580259,1,5400,51,53338,HUMET FESTENING SYSTEMS,95800,15 RUE DU PETIT ALBI,CERGY PONTOISE CEDEX,FR,51883874,"ABS0873B3AE12 BOLZEN,PASS-",C12E,HI-LITE_BOLZEN,ST,1.64,1500.0,1500.0,0,in time,0,no deviation,2460.0,EUR,1,0.0
3026,2019-06-18,,2019,6,2019-06-25,2019-06-25,54,DE,8207580265,1,5400,51,53338,HUMET FESTENING SYSTEMS,95800,15 RUE DU PETIT ALBI,CERGY PONTOISE CEDEX,FR,51900999,"ABS0873B4E12 BOLZEN,PASS-",C12E,HI-LITE_BOLZEN,ST,2.53,2840.0,2840.0,0,in time,0,no deviation,7185.2,EUR,1,0.0
3027,2019-06-18,,2019,6,2019-06-25,2019-06-25,54,DE,8207580226,1,5400,51,53338,HUMET FESTENING SYSTEMS,95800,15 RUE DU PETIT ALBI,CERGY PONTOISE CEDEX,FR,70062747,"NSA5031-5-19 SCHRAUBE,6KT-",C12C,SECHSKANT-/FLACHKOPF-/ZYLINDERKOPFBOLZEN,ST,2.28,440.0,440.0,0,in time,0,no deviation,1003.1999999999999,EUR,1,0.0
